TABLE_NAME,COLUMN_NAME,DATA_TYPE
CPAReviewReferralSource,CodeDescription,nvarchar
CPAReviewReferralSource,Deleted,bit
CPAReviewReferralSource,NationalCode,nvarchar
CPAReviewReferralSource,crate_pk,bigint
CPAReviewReferralSource,_src_hash,varchar
CPFT_Core_Assessment_v2_KCSA_Children_Previous_Relationships,crate_pk,bigint
CPFT_Core_Assessment_v2_KCSA_Children_Previous_Relationships,_src_hash,varchar
Deceased,DateofDeath,varchar
Deceased,crate_pk,bigint
Deceased,_src_hash,varchar
Deceased,rid,varchar
Deceased,trid,int
Deceased,mrid,varchar
DemClientDeletedDetails,crate_pk,bigint
DemClientDeletedDetails,_src_hash,varchar
DemClientOtherContactHistory,crate_pk,bigint
DemClientOtherContactHistory,_src_hash,varchar
DemMainCarerRelationship,crate_pk,bigint
DemMainCarerRelationship,_src_hash,varchar
DemUserWindowCountForClient,crate_pk,bigint
DemUserWindowCountForClient,_src_hash,varchar
DgnDiagnosisType,Code,nvarchar
DgnDiagnosisType,CodeDescription,nvarchar
DgnDiagnosisType,crate_pk,bigint
DgnDiagnosisType,_src_hash,varchar
Diagnosis,Coding_Scheme,nvarchar
Diagnosis,Diagnosis,nvarchar
Diagnosis,Diagnosis_Code,nvarchar
Diagnosis,Diagnosis_End_Date,datetime
Diagnosis,Diagnosis_Start_Date,datetime
Diagnosis,Entered_By_Code,nvarchar
Diagnosis,Entered_By_Consultant_Flag,bit
Diagnosis,Entered_By_Email,nvarchar
Diagnosis,Entered_By_First_Name,nvarchar
Diagnosis,Entered_By_Main_Specialty_Code,nvarchar
Diagnosis,Entered_By_Main_Specialty_Description,nvarchar
Diagnosis,Entered_By_Main_Specialty_National_Code,nvarchar
Diagnosis,Entered_By_Organisation_Type_Code,nvarchar
Diagnosis,Entered_By_Organisation_Type_Description,nvarchar
Diagnosis,Entered_By_Primary_Team_Code,nvarchar
Diagnosis,Entered_By_Primary_Team_Description,nvarchar
Diagnosis,Entered_By_Professional_Group_Code,nvarchar
Diagnosis,Entered_By_Professional_Group_Description,nvarchar
Diagnosis,Entered_By_Resp_Clinician_Profession_Code,nvarchar
Diagnosis,Entered_By_Resp_Clinician_Profession_Description,nvarchar
Diagnosis,Entered_By_Surname,nvarchar
Diagnosis,Entered_By_Title,nvarchar
Diagnosis,Entry_Date,datetime
Diagnosis,Removal_By_Code,nvarchar
Diagnosis,Removal_By_Consultant_Flag,bit
Diagnosis,Removal_By_Email,nvarchar
Diagnosis,Removal_By_First_Name,nvarchar
Diagnosis,Removal_By_Main_Specialty_Code,nvarchar
Diagnosis,Removal_By_Main_Specialty_Description,nvarchar
Diagnosis,Removal_By_Main_Specialty_National_Code,nvarchar
Diagnosis,Removal_By_Organisation_Type_Code,nvarchar
Diagnosis,Removal_By_Organisation_Type_Description,nvarchar
Diagnosis,Removal_By_Primary_Team_Code,nvarchar
Diagnosis,Removal_By_Primary_Team_Description,nvarchar
Diagnosis,Removal_By_Professional_Group_Code,nvarchar
Diagnosis,Removal_By_Professional_Group_Description,nvarchar
Diagnosis,Removal_By_Resp_Clinician_Profession_Code,nvarchar
Diagnosis,Removal_By_Resp_Clinician_Profession_Description,nvarchar
Diagnosis,Removal_By_Surname,nvarchar
Diagnosis,Removal_By_Title,nvarchar
Diagnosis,Removal_Date,datetime
Diagnosis,Removal_Reason_Code,nvarchar
Diagnosis,Removal_Reason_Description,nvarchar
Diagnosis,SequenceID,int
Diagnosis,crate_pk,bigint
Diagnosis,_src_hash,varchar
Diagnosis,rid,varchar
Diagnosis,trid,int
Diagnosis,mrid,varchar
diagnosiscodeupdate,CODE,nvarchar
diagnosiscodeupdate,DESCRIPTION,nvarchar
diagnosiscodeupdate,NationalCode,nvarchar
diagnosiscodeupdate,codingscheme,nvarchar
diagnosiscodeupdate,crate_pk,bigint
diagnosiscodeupdate,_src_hash,varchar
diagnosiscodeupdate,deleted,float
DiagnosisCodingScheme,Code,nvarchar
DiagnosisCodingScheme,CodeDescription,nvarchar
DiagnosisCodingScheme,Deleted,bit
DiagnosisCodingScheme,NationalCode,nvarchar
DiagnosisCodingScheme,crate_pk,bigint
DiagnosisCodingScheme,_src_hash,varchar
DiagnosisConfig,DiagnoseCPA,bit
DiagnosisConfig,DiagnoseFCE,bit
DiagnosisConfig,DiagnoseReferral,bit
DiagnosisConfig,DiagnoseUFCE,bit
DiagnosisConfig,ReferralType,nvarchar
DiagnosisConfig,TrustUsesMHMDS,bit
DiagnosisConfig,crate_pk,bigint
DiagnosisConfig,_src_hash,varchar
DiagnosisConfirmedUFCE,ConfirmationDate,datetime
DiagnosisConfirmedUFCE,Diagnosis1,int
DiagnosisConfirmedUFCE,Diagnosis10,int
DiagnosisConfirmedUFCE,Diagnosis11,int
DiagnosisConfirmedUFCE,Diagnosis12,int
DiagnosisConfirmedUFCE,Diagnosis13,int
DiagnosisConfirmedUFCE,Diagnosis14,int
DiagnosisConfirmedUFCE,Diagnosis2,int
DiagnosisConfirmedUFCE,Diagnosis3,int
DiagnosisConfirmedUFCE,Diagnosis4,int
DiagnosisConfirmedUFCE,Diagnosis5,int
DiagnosisConfirmedUFCE,Diagnosis6,int
DiagnosisConfirmedUFCE,Diagnosis7,int
DiagnosisConfirmedUFCE,Diagnosis8,int
DiagnosisConfirmedUFCE,Diagnosis9,int
DiagnosisConfirmedUFCE,DiagnosisBy,nvarchar
DiagnosisConfirmedUFCE,DiagnosisConfirmed,datetime
DiagnosisConfirmedUFCE,EventNumber,int
DiagnosisConfirmedUFCE,SequenceID,int
DiagnosisConfirmedUFCE,crate_pk,bigint
DiagnosisConfirmedUFCE,_src_hash,varchar
DiagnosisConfirmedUFCE,rid,varchar
DiagnosisConfirmedUFCE,trid,int
DiagnosisConfirmedUFCE,mrid,varchar
DocumentAssociationEventType,Code,nvarchar
DocumentAssociationEventType,CodeDescription,nvarchar
DocumentAssociationEventType,crate_pk,bigint
DocumentAssociationEventType,_src_hash,varchar
DtoAmsReferral,crate_pk,bigint
DtoAmsReferral,_src_hash,varchar
DtoClientDevCheck,crate_pk,bigint
DtoClientDevCheck,_src_hash,varchar
DtoCPAEpisode,crate_pk,bigint
DtoCPAEpisode,_src_hash,varchar
DtoEpisode,crate_pk,bigint
DtoEpisode,_src_hash,varchar
DtoImsEvent,crate_pk,bigint
DtoImsEvent,_src_hash,varchar
DtoModalities,crate_pk,bigint
DtoModalities,_src_hash,varchar
DtoModality,crate_pk,bigint
DtoModality,_src_hash,varchar
DtoTop,crate_pk,bigint
DtoTop,_src_hash,varchar
DtoTOPs,crate_pk,bigint
DtoTOPs,_src_hash,varchar
DtoValidNNNStatus,crate_pk,bigint
DtoValidNNNStatus,_src_hash,varchar
dtproperties,crate_pk,bigint
dtproperties,_src_hash,varchar
EPClientAllergyRemovalReason,crate_pk,bigint
EPClientAllergyRemovalReason,_src_hash,varchar
EPReactionType,crate_pk,bigint
EPReactionType,_src_hash,varchar
ExternalLink,crate_pk,bigint
ExternalLink,_src_hash,varchar
ExternalLinkType,crate_pk,bigint
ExternalLinkType,_src_hash,varchar
GenActivity,Deleted,bit
GenActivity,FamilyPlanningContID,int
GenActivity,IAPT_TherapyType,nvarchar
GenActivity,NationalCode_CIDS,nvarchar
GenActivity,NationalCode_MHLDDS,nvarchar
GenActivity,OPCS4Code,nvarchar
GenActivity,SNOMEDSearch,nvarchar
GenActivity,Sensitive,bit
GenActivity,crate_pk,bigint
GenActivity,_src_hash,varchar
GenAgeGroup,Code,nvarchar
GenAgeGroup,CodeDescription,nvarchar
GenAgeGroup,Deleted,bit
GenAgeGroup,NationalCode,nvarchar
GenAgeGroup,crate_pk,bigint
GenAgeGroup,_src_hash,varchar
GenAlertPriority,Code,nvarchar
GenAlertPriority,CodeDescription,varchar
GenAlertPriority,Deleted,bit
GenAlertPriority,crate_pk,bigint
GenAlertPriority,_src_hash,varchar
GenAlertType,Code,nvarchar
GenAlertType,CodeDescription,nvarchar
GenAlertType,Deleted,bit
GenAlertType,SNOMEDCTID,bigint
GenAlertType,SNOMEDSearch,nvarchar
GenAlertType,crate_pk,bigint
GenAlertType,_src_hash,varchar
GenAlertType,isSEN,bit
GenASPCategory,Deleted,bit
GenASPCategory,Description,nvarchar
GenASPCategory,SequenceID,int
GenASPCategory,crate_pk,bigint
GenASPCategory,_src_hash,varchar
GenAspEntry,AspName,nvarchar
GenAspEntry,CanBeStartUp,bit
GenAspEntry,ClientBased,bit
GenAspEntry,Description,nvarchar
GenAspEntry,IsMenuOption,bit
GenAspEntry,PageCategoryID,int
GenAspEntry,Savengoenabled,int
GenAspEntry,URL,nvarchar
GenAspEntry,crate_pk,bigint
GenAspEntry,_src_hash,varchar
GenAspEntry,sequenceid,int
GenBookedAppointment,Code,nvarchar
GenBookedAppointment,CodeDescription,nvarchar
GenBookedAppointment,Deleted,bit
GenBookedAppointment,NationalCode,nvarchar
GenBookedAppointment,crate_pk,bigint
GenBookedAppointment,_src_hash,varchar
GenBreastFeedingCategories,AgeInWeeks,int
GenBreastFeedingCategories,BirthSheetDescription,nvarchar
GenBreastFeedingCategories,Code,nvarchar
GenBreastFeedingCategories,CodeDescription,nvarchar
GenBreastFeedingCategories,Deleted,bit
GenBreastFeedingCategories,UseOnBirthSheet,bit
GenBreastFeedingCategories,crate_pk,bigint
GenBreastFeedingCategories,_src_hash,varchar
GenBreastFeedingType,Code,nvarchar
GenBreastFeedingType,CodeDescription,nvarchar
GenBreastFeedingType,Deleted,bit
GenBreastFeedingType,IconPath,nvarchar
GenBreastFeedingType,crate_pk,bigint
GenBreastFeedingType,_src_hash,varchar
GenBroadPatientGroup,CAMHSNationalCode,nvarchar
GenBroadPatientGroup,Code,nvarchar
GenBroadPatientGroup,CodeDescription,nvarchar
GenBroadPatientGroup,Deleted,bit
GenBroadPatientGroup,NationalCode,nvarchar
GenBroadPatientGroup,crate_pk,bigint
GenBroadPatientGroup,_src_hash,varchar
GenCAMHSServiceTier,Code,nvarchar
GenCAMHSServiceTier,CodeDescription,nvarchar
GenCAMHSServiceTier,Deleted,bit
GenCAMHSServiceTier,NationalCode,nvarchar
GenCAMHSServiceTier,crate_pk,bigint
GenCAMHSServiceTier,_src_hash,varchar
GenCAMHSTeamType,Code,nvarchar
GenCAMHSTeamType,CodeDescription,nvarchar
GenCAMHSTeamType,Deleted,bit
GenCAMHSTeamType,NationalCode,nvarchar
GenCAMHSTeamType,crate_pk,bigint
GenCAMHSTeamType,_src_hash,varchar
GenCareCluster,Code,nvarchar
GenCareCluster,CodeDescription,nvarchar
GenCareCluster,Deleted,bit
GenCareCluster,Sortorder,int
GenCareCluster,SuperCluster,nvarchar
GenCareCluster,crate_pk,bigint
GenCareCluster,_src_hash,varchar
GenCarePlanMapping,Code,nvarchar
GenCarePlanMapping,CodeDescription,nvarchar
GenCarePlanMapping,Deleted,bit
GenCarePlanMapping,crate_pk,bigint
GenCarePlanMapping,_src_hash,varchar
GenCaseloadTransferReason,Code,nvarchar
GenCaseloadTransferReason,CodeDescription,nvarchar
GenCaseloadTransferReason,Deleted,bit
GenCaseloadTransferReason,crate_pk,bigint
GenCaseloadTransferReason,_src_hash,varchar
GenCaseRecordConfigDataItems,AccessLevel,int
GenCaseRecordConfigDataItems,Code,nvarchar
GenCaseRecordConfigDataItems,DataOrder,int
GenCaseRecordConfigDataItems,Group,nvarchar
GenCaseRecordConfigDataItems,HyperLink,nvarchar
GenCaseRecordConfigDataItems,Title,nvarchar
GenCaseRecordConfigDataItems,Type,int
GenCaseRecordConfigDataItems,crate_pk,bigint
GenCaseRecordConfigDataItems,_src_hash,varchar
GenCaseRecordConfigDataItemsRoles,AreaOfWorkID,nvarchar
GenCaseRecordConfigDataItemsRoles,CRDataItemID,int
GenCaseRecordConfigDataItemsRoles,Code,nvarchar
GenCaseRecordConfigDataItemsRoles,Deleted,int
GenCaseRecordConfigDataItemsRoles,RoleAreaOfWorkID,int
GenCaseRecordConfigDataItemsRoles,Type,int
GenCaseRecordConfigDataItemsRoles,UserTypeID,nvarchar
GenCaseRecordConfigDataItemsRoles,crate_pk,bigint
GenCaseRecordConfigDataItemsRoles,_src_hash,varchar
GenCaseRecordConfigDataSet,Code,nvarchar
GenCaseRecordConfigDataSet,CodeDescription,nvarchar
GenCaseRecordConfigDataSet,DisplayOrder,int
GenCaseRecordConfigDataSet,Type,int
GenCaseRecordConfigDataSet,crate_pk,bigint
GenCaseRecordConfigDataSet,_src_hash,varchar
GenCaseRecordConfigHeader,ConsentDeniedText,nvarchar
GenCaseRecordConfigHeader,ConsentGivenText,nvarchar
GenCaseRecordConfigHeader,ConsentLabel,nvarchar
GenCaseRecordConfigHeader,ConsentNotGivenWarning,nvarchar
GenCaseRecordConfigHeader,ConsentNotSetText,nvarchar
GenCaseRecordConfigHeader,ConsentSetPrompt,nvarchar
GenCaseRecordConfigHeader,ConsentSpineDeniedText,nvarchar
GenCaseRecordConfigHeader,ConsentSpineGivenText,nvarchar
GenCaseRecordConfigHeader,ConsentSpineImpliedText,nvarchar
GenCaseRecordConfigHeader,ConsentSpineSetPrompt,nvarchar
GenCaseRecordConfigHeader,ConsentThirdPartyText,nvarchar
GenCaseRecordConfigHeader,ConsentUseFreeText,bit
GenCaseRecordConfigHeader,ImageType,nvarchar
GenCaseRecordConfigHeader,NoConsentCategoryText,nvarchar
GenCaseRecordConfigHeader,PageTitle,nvarchar
GenCaseRecordConfigHeader,SequenceID,int
GenCaseRecordConfigHeader,ShowPicture,bit
GenCaseRecordConfigHeader,UpdateDateTime,datetime
GenCaseRecordConfigHeader,crate_pk,bigint
GenCaseRecordConfigHeader,_src_hash,varchar
GenCategoryOfConsent,Code,nvarchar
GenCategoryOfConsent,CodeDescription,nvarchar
GenCategoryOfConsent,Deleted,bit
GenCategoryOfConsent,NationalCode,nvarchar
GenCategoryOfConsent,crate_pk,bigint
GenCategoryOfConsent,_src_hash,varchar
GenCHHealthVisitor,Code,nvarchar
GenCHHealthVisitor,CodeDescription,nvarchar
GenCHHealthVisitor,Deleted,bit
GenCHHealthVisitor,crate_pk,bigint
GenCHHealthVisitor,_src_hash,varchar
GenClientDeathAction,ProcDescription,varchar
GenClientDeathAction,RunOrder,int
GenClientDeathAction,StoredProcedure,varchar
GenClientDeathAction,crate_pk,bigint
GenClientDeathAction,_src_hash,varchar
GenClientDeathReport,ProcDescription,varchar
GenClientDeathReport,RunOrder,int
GenClientDeathReport,StoredProcedure,varchar
GenClientDeathReport,crate_pk,bigint
GenClientDeathReport,_src_hash,varchar
GenClientDeathReverse,ProcDescription,varchar
GenClientDeathReverse,RunOrder,int
GenClientDeathReverse,StoredProcedure,varchar
GenClientDeathReverse,crate_pk,bigint
GenClientDeathReverse,_src_hash,varchar
GenClientIDSeed,NextCounter,int
GenClientIDSeed,Prefix,nvarchar
GenClientIDSeed,Suffix,nvarchar
GenClientIDSeed,crate_pk,bigint
GenClientIDSeed,_src_hash,varchar
GenClientMergeAction,ProcDescription,varchar
GenClientMergeAction,RunOrder,int
GenClientMergeAction,StoredProcedure,varchar
GenClientMergeAction,crate_pk,bigint
GenClientMergeAction,_src_hash,varchar
GenClientMergeCheck,RunOnCleanUp,bit
GenClientMergeCheck,RunOrder,int
GenClientMergeCheck,StoredProcedure,varchar
GenClientMergeCheck,crate_pk,bigint
GenClientMergeCheck,_src_hash,varchar
GenClientType,Code,nvarchar
GenClientType,CodeDescription,nvarchar
GenClientType,Deleted,bit
GenClientType,crate_pk,bigint
GenClientType,_src_hash,varchar
GenClinicalCareIntensity,Code,nvarchar
GenClinicalCareIntensity,CodeDescription,nvarchar
GenClinicalCareIntensity,Deleted,bit
GenClinicalCareIntensity,NationalCode,nvarchar
GenClinicalCareIntensity,crate_pk,bigint
GenClinicalCareIntensity,_src_hash,varchar
GenClinicReschedReason,Code,nvarchar
GenClinicReschedReason,CodeDescription,nvarchar
GenClinicReschedReason,Deleted,bit
GenClinicReschedReason,crate_pk,bigint
GenClinicReschedReason,_src_hash,varchar
GenCounter,CounterCode,nvarchar
GenCounter,NextCounter,int
GenCounter,crate_pk,bigint
GenCounter,_src_hash,varchar
GenCountry,Code,nvarchar
GenCountry,CodeDescription,nvarchar
GenCountry,crate_pk,bigint
GenCountry,_src_hash,varchar
GenCounty,Abbreviation,nvarchar
GenCounty,County,nvarchar
GenCounty,Deleted,bit
GenCounty,crate_pk,bigint
GenCounty,_src_hash,varchar
GenDevChkNoExamReason,Code,nvarchar
GenDevChkNoExamReason,CodeDescription,nvarchar
GenDevChkNoExamReason,Deleted,bit
GenDevChkNoExamReason,crate_pk,bigint
GenDevChkNoExamReason,_src_hash,varchar
GenDiaryActivity,Code,nvarchar
GenDiaryActivity,CodeDescription,nvarchar
GenDiaryActivity,Deleted,bit
GenDiaryActivity,crate_pk,bigint
GenDiaryActivity,_src_hash,varchar
GenDiaryActivity,shortcode,varchar
GenDischargeReason,Code,nvarchar
GenDischargeReason,CodeDescription,nvarchar
GenDischargeReason,Deleted,bit
GenDischargeReason,IsRejection,bit
GenDischargeReason,MHCS_NationalCode,nvarchar
GenDischargeReason,MHMDS_REFSTATUS,nvarchar
GenDischargeReason,NationalCode,nvarchar
GenDischargeReason,NationalCode_CIDS,nvarchar
GenDischargeReason,SNOMEDCTID,bigint
GenDischargeReason,SNOMEDSearch,nvarchar
GenDischargeReason,UseAddress,bit
GenDischargeReason,UseForAdmission,bit
GenDischargeReason,crate_pk,bigint
GenDischargeReason,_src_hash,varchar
GenESRJobRole,Code,nvarchar
GenESRJobRole,CodeDescription,nvarchar
GenESRJobRole,Deleted,bit
GenESRJobRole,IAPT_RoleCode,nvarchar
GenESRJobRole,NationalCode,nvarchar
GenESRJobRole,crate_pk,bigint
GenESRJobRole,_src_hash,varchar
GenFamilyPlanningContraceptive,Code,nvarchar
GenFamilyPlanningContraceptive,CodeDescription,nvarchar
GenFamilyPlanningContraceptive,Deleted,bit
GenFamilyPlanningContraceptive,crate_pk,bigint
GenFamilyPlanningContraceptive,_src_hash,varchar
GenFamilyXRelationship,PrimaryRelationship,nvarchar
GenFamilyXRelationship,SecondaryRelationship,nvarchar
GenFamilyXRelationship,SequenceID,int
GenFamilyXRelationship,XRelationship,nvarchar
GenFamilyXRelationship,crate_pk,bigint
GenFamilyXRelationship,_src_hash,varchar
GenFont,Code,nvarchar
GenFont,CodeDescription,nvarchar
GenFont,Deleted,bit
GenFont,crate_pk,bigint
GenFont,_src_hash,varchar
GenGPGPPractice,GenGPCode,nvarchar
GenGPGPPractice,GenPracticeCode,nvarchar
GenGPGPPractice,SequenceID,int
GenGPGPPractice,UserEntry,bit
GenGPGPPractice,crate_pk,bigint
GenGPGPPractice,_src_hash,varchar
GenGPPracticeDTSMailbox,Code,nvarchar
GenGPPracticeDTSMailbox,CodeDescription,nvarchar
GenGPPracticeDTSMailbox,Deleted,bit
GenGPPracticeDTSMailbox,MailboxName,nvarchar
GenGPPracticeDTSMailbox,crate_pk,bigint
GenGPPracticeDTSMailbox,_src_hash,varchar
GenGPPracticePCTHistory,EndDate,datetime
GenGPPracticePCTHistory,HealthAuthority,nvarchar
GenGPPracticePCTHistory,PracticeCode,nvarchar
GenGPPracticePCTHistory,PrimaryCareGroup,nvarchar
GenGPPracticePCTHistory,StartDate,datetime
GenGPPracticePCTHistory,crate_pk,bigint
GenGPPracticePCTHistory,_src_hash,varchar
GenGPtemp,Code,nvarchar
GenGPtemp,CodeDescription,nvarchar
GenGPtemp,DOHCode,nvarchar
GenGPtemp,Deleted,bit
GenGPtemp,EMailAddress,nvarchar
GenGPtemp,Forename,nvarchar
GenGPtemp,HAACode,nvarchar
GenGPtemp,LastUpdated,datetime
GenGPtemp,NationalCode,nvarchar
GenGPtemp,Surname,nvarchar
GenGPtemp,TelephoneNumber,nvarchar
GenGPtemp,Title,nvarchar
GenGPtemp,crate_pk,bigint
GenGPtemp,_src_hash,varchar
GenGridAll,CANNET,nvarchar
GenGridAll,CANREG,nvarchar
GenGridAll,CCG,nvarchar
GenGridAll,CENED,nvarchar
GenGridAll,CTRY,nvarchar
GenGridAll,DOINTR,nvarchar
GenGridAll,DOTERM,nvarchar
GenGridAll,EDIND,nvarchar
GenGridAll,GOR,nvarchar
GenGridAll,HRO,nvarchar
GenGridAll,LSOA01,nvarchar
GenGridAll,LSOA11,nvarchar
GenGridAll,MSOA01,nvarchar
GenGridAll,MSOA11,nvarchar
GenGridAll,NHSAT,nvarchar
GenGridAll,NHSCR,nvarchar
